CustomerID,Segment_Name
13496.0,Low_Value_Customers
13497.0,At-Risk_Customers
13499.0,Frequent_High-Value_Customers
13500.0,Low_Value_Customers
13501.0,At-Risk_Customers
13502.0,Low_Value_Customers
13503.0,Low_Value_Customers
13504.0,Low_Value_Customers
13505.0,Frequent_High-Value_Customers
13506.0,At-Risk_Customers
13507.0,Frequent_High-Value_Customers
13508.0,At-Risk_Customers
13509.0,Frequent_High-Value_Customers
13510.0,Frequent_High-Value_Customers
13512.0,At-Risk_Customers
13513.0,Low_Value_Customers
13514.0,Low_Value_Customers
13515.0,Low_Value_Customers
13516.0,Low_Value_Customers
13517.0,Frequent_High-Value_Customers
13518.0,Low_Value_Customers
13519.0,Low_Value_Customers
13520.0,Frequent_High-Value_Customers
13521.0,Low_Value_Customers
13522.0,Low_Value_Customers
13523.0,Frequent_High-Value_Customers
13524.0,Low_Value_Customers
13525.0,Low_Value_Customers
13527.0,Frequent_High-Value_Customers
13529.0,Low_Value_Customers
13531.0,At-Risk_Customers
13532.0,Low_Value_Customers
13533.0,At-Risk_Customers
13534.0,Frequent_High-Value_Customers
13536.0,Frequent_High-Value_Customers
13538.0,Frequent_High-Value_Customers
13539.0,Low_Value_Customers
13544.0,Low_Value_Customers
13546.0,Low_Value_Customers
13548.0,Low_Value_Customers
13549.0,Frequent_High-Value_Customers
13551.0,At-Risk_Customers
13552.0,Frequent_High-Value_Customers
13555.0,Frequent_High-Value_Customers
13557.0,Low_Value_Customers
13558.0,Low_Value_Customers
13560.0,Low_Value_Customers
13561.0,At-Risk_Customers
13562.0,Low_Value_Customers
13563.0,Low_Value_Customers
13564.0,Low_Value_Customers
13565.0,Low_Value_Customers
13566.0,Low_Value_Customers
13568.0,At-Risk_Customers
13569.0,Low_Value_Customers
13570.0,At-Risk_Customers
13571.0,Frequent_High-Value_Customers
13572.0,At-Risk_Customers
13573.0,Low_Value_Customers
13575.0,Low_Value_Customers
13576.0,Frequent_High-Value_Customers
13577.0,Frequent_High-Value_Customers
13579.0,Low_Value_Customers
13581.0,At-Risk_Customers
13583.0,Low_Value_Customers
13584.0,At-Risk_Customers
13587.0,Low_Value_Customers
13588.0,Frequent_High-Value_Customers
13589.0,Low_Value_Customers
13590.0,Frequent_High-Value_Customers
13591.0,Low_Value_Customers
13592.0,Low_Value_Customers
13593.0,Frequent_High-Value_Customers
13594.0,Low_Value_Customers
13596.0,Low_Value_Customers
13598.0,Low_Value_Customers
13599.0,Frequent_High-Value_Customers
13600.0,At-Risk_Customers
13601.0,Low_Value_Customers
13602.0,Low_Value_Customers
13603.0,Low_Value_Customers
13606.0,Low_Value_Customers
13607.0,Low_Value_Customers
13610.0,Frequent_High-Value_Customers
13611.0,Low_Value_Customers
13614.0,Frequent_High-Value_Customers
13615.0,At-Risk_Customers
13617.0,Low_Value_Customers
13618.0,At-Risk_Customers
13621.0,Low_Value_Customers
13623.0,Low_Value_Customers
13626.0,At-Risk_Customers
13627.0,Frequent_High-Value_Customers
13629.0,Frequent_High-Value_Customers
13630.0,Frequent_High-Value_Customers
13631.0,Frequent_High-Value_Customers
13632.0,Frequent_High-Value_Customers
13634.0,Frequent_High-Value_Customers
13635.0,Low_Value_Customers
13636.0,Frequent_High-Value_Customers
13637.0,Low_Value_Customers
13638.0,Low_Value_Customers
13639.0,Low_Value_Customers
13642.0,At-Risk_Customers
13643.0,Low_Value_Customers
13644.0,Frequent_High-Value_Customers
13645.0,Low_Value_Customers
13647.0,Frequent_High-Value_Customers
13649.0,At-Risk_Customers
13650.0,Frequent_High-Value_Customers
13651.0,Low_Value_Customers
13652.0,Low_Value_Customers
13654.0,Frequent_High-Value_Customers
13655.0,Low_Value_Customers
13656.0,At-Risk_Customers
13657.0,Low_Value_Customers
13658.0,Frequent_High-Value_Customers
13659.0,At-Risk_Customers
13662.0,Low_Value_Customers
13663.0,At-Risk_Customers
13666.0,Low_Value_Customers
13667.0,At-Risk_Customers
13668.0,Frequent_High-Value_Customers
13669.0,Low_Value_Customers
13670.0,Low_Value_Customers
13672.0,At-Risk_Customers
13673.0,Low_Value_Customers
13675.0,Low_Value_Customers
13678.0,At-Risk_Customers
13680.0,Frequent_High-Value_Customers
13681.0,Low_Value_Customers
13682.0,At-Risk_Customers
13684.0,At-Risk_Customers
13685.0,Frequent_High-Value_Customers
13686.0,At-Risk_Customers
13689.0,Low_Value_Customers
13690.0,Low_Value_Customers
13692.0,Low_Value_Customers
13694.0,Frequent_High-Value_Customers
13695.0,Frequent_High-Value_Customers
13697.0,Low_Value_Customers
13699.0,At-Risk_Customers
13700.0,Frequent_High-Value_Customers
13703.0,At-Risk_Customers
13704.0,Frequent_High-Value_Customers
13705.0,Low_Value_Customers
13706.0,At-Risk_Customers
13707.0,At-Risk_Customers
13708.0,At-Risk_Customers
13709.0,Frequent_High-Value_Customers
13710.0,Low_Value_Customers
13711.0,At-Risk_Customers
13712.0,At-Risk_Customers
13715.0,At-Risk_Customers
13716.0,At-Risk_Customers
13717.0,Frequent_High-Value_Customers
13718.0,At-Risk_Customers
13719.0,Frequent_High-Value_Customers
13720.0,Low_Value_Customers
13721.0,Low_Value_Customers
13722.0,Frequent_High-Value_Customers
13723.0,At-Risk_Customers
13725.0,Frequent_High-Value_Customers
13726.0,Low_Value_Customers
13727.0,Low_Value_Customers
13728.0,Frequent_High-Value_Customers
13730.0,Low_Value_Customers
13731.0,At-Risk_Customers
13732.0,Low_Value_Customers
13735.0,Frequent_High-Value_Customers
13736.0,Low_Value_Customers
13737.0,At-Risk_Customers
13739.0,Low_Value_Customers
13740.0,At-Risk_Customers
13741.0,Low_Value_Customers
13742.0,Frequent_High-Value_Customers
13743.0,Frequent_High-Value_Customers
13744.0,Low_Value_Customers
13745.0,At-Risk_Customers
13747.0,At-Risk_Customers
13748.0,Frequent_High-Value_Customers
13750.0,Frequent_High-Value_Customers
13751.0,At-Risk_Customers
13752.0,Frequent_High-Value_Customers
13753.0,At-Risk_Customers
13754.0,Low_Value_Customers
13755.0,Frequent_High-Value_Customers
13756.0,Frequent_High-Value_Customers
13758.0,Frequent_High-Value_Customers
13759.0,Low_Value_Customers
13760.0,Low_Value_Customers
13761.0,Low_Value_Customers
13762.0,At-Risk_Customers
13763.0,Low_Value_Customers
13764.0,Low_Value_Customers
13767.0,Frequent_High-Value_Customers
13769.0,Frequent_High-Value_Customers
13771.0,Frequent_High-Value_Customers
13772.0,Low_Value_Customers
13774.0,Low_Value_Customers
13777.0,Frequent_High-Value_Customers
13778.0,Low_Value_Customers
13780.0,Low_Value_Customers
13781.0,At-Risk_Customers
13782.0,Frequent_High-Value_Customers
13784.0,Frequent_High-Value_Customers
13786.0,At-Risk_Customers
13787.0,Low_Value_Customers
13790.0,Low_Value_Customers
13791.0,Low_Value_Customers
13792.0,Low_Value_Customers
13798.0,Frequent_High-Value_Customers
13799.0,Low_Value_Customers
13800.0,At-Risk_Customers
13801.0,Low_Value_Customers
13802.0,Frequent_High-Value_Customers
13803.0,At-Risk_Customers
13804.0,Frequent_High-Value_Customers
13805.0,Low_Value_Customers
13806.0,Low_Value_Customers
13807.0,At-Risk_Customers
13808.0,Frequent_High-Value_Customers
13809.0,At-Risk_Customers
13810.0,Low_Value_Customers
13811.0,At-Risk_Customers
13812.0,Low_Value_Customers
13813.0,Frequent_High-Value_Customers
13814.0,Low_Value_Customers
13815.0,Frequent_High-Value_Customers
13816.0,Low_Value_Customers
13817.0,Low_Value_Customers
13819.0,At-Risk_Customers
13821.0,Low_Value_Customers
13822.0,Low_Value_Customers
13823.0,Low_Value_Customers
13824.0,Frequent_High-Value_Customers
13826.0,At-Risk_Customers
13827.0,Low_Value_Customers
13828.0,Low_Value_Customers
13831.0,Frequent_High-Value_Customers
13832.0,Low_Value_Customers
13833.0,At-Risk_Customers
13835.0,Low_Value_Customers
13837.0,At-Risk_Customers
13838.0,Low_Value_Customers
13841.0,At-Risk_Customers
13842.0,Frequent_High-Value_Customers
13844.0,Low_Value_Customers
13845.0,Low_Value_Customers
13846.0,Low_Value_Customers
13848.0,Low_Value_Customers
13849.0,Low_Value_Customers
13850.0,Low_Value_Customers
13851.0,Frequent_High-Value_Customers
13853.0,Low_Value_Customers
13854.0,Frequent_High-Value_Customers
13856.0,At-Risk_Customers
13858.0,Low_Value_Customers
13859.0,At-Risk_Customers
13860.0,Frequent_High-Value_Customers
13862.0,Frequent_High-Value_Customers
13863.0,At-Risk_Customers
13865.0,Low_Value_Customers
13866.0,Low_Value_Customers
13867.0,Low_Value_Customers
13868.0,Frequent_High-Value_Customers
13869.0,Frequent_High-Value_Customers
13870.0,Frequent_High-Value_Customers
13871.0,Frequent_High-Value_Customers
13873.0,Low_Value_Customers
13874.0,At-Risk_Customers
13875.0,Frequent_High-Value_Customers
13876.0,Low_Value_Customers
13877.0,Low_Value_Customers
13878.0,Low_Value_Customers
13880.0,Frequent_High-Value_Customers
13881.0,Frequent_High-Value_Customers
13882.0,Frequent_High-Value_Customers
13883.0,Frequent_High-Value_Customers
13884.0,Frequent_High-Value_Customers
13885.0,At-Risk_Customers
13886.0,Low_Value_Customers
13887.0,At-Risk_Customers
13888.0,Low_Value_Customers
13889.0,Low_Value_Customers
13890.0,Frequent_High-Value_Customers
13892.0,Low_Value_Customers
13893.0,At-Risk_Customers
13894.0,Low_Value_Customers
13895.0,Frequent_High-Value_Customers
13897.0,Low_Value_Customers
13898.0,At-Risk_Customers
13899.0,Low_Value_Customers
13900.0,At-Risk_Customers
13901.0,Frequent_High-Value_Customers
13904.0,Low_Value_Customers
13908.0,Frequent_High-Value_Customers
13911.0,Frequent_High-Value_Customers
13914.0,Low_Value_Customers
13917.0,Low_Value_Customers
13918.0,Low_Value_Customers
13919.0,Low_Value_Customers
13922.0,At-Risk_Customers
13923.0,Low_Value_Customers
13924.0,Frequent_High-Value_Customers
13925.0,Low_Value_Customers
13926.0,Low_Value_Customers
13927.0,Low_Value_Customers
13928.0,Low_Value_Customers
13929.0,Low_Value_Customers
13930.0,Low_Value_Customers
13931.0,Low_Value_Customers
13932.0,At-Risk_Customers
13933.0,Low_Value_Customers
13934.0,At-Risk_Customers
13936.0,At-Risk_Customers
13937.0,At-Risk_Customers
13938.0,Low_Value_Customers
13939.0,Low_Value_Customers
13940.0,Low_Value_Customers
13941.0,Frequent_High-Value_Customers
13946.0,Low_Value_Customers
13947.0,Low_Value_Customers
13948.0,At-Risk_Customers
13949.0,Frequent_High-Value_Customers
13950.0,Low_Value_Customers
13951.0,At-Risk_Customers
13952.0,At-Risk_Customers
13953.0,Frequent_High-Value_Customers
13954.0,Low_Value_Customers
13955.0,Low_Value_Customers
13956.0,Frequent_High-Value_Customers
13959.0,Low_Value_Customers
13960.0,Low_Value_Customers
13962.0,Low_Value_Customers
13963.0,At-Risk_Customers
13967.0,At-Risk_Customers
13969.0,Frequent_High-Value_Customers
13971.0,Frequent_High-Value_Customers
13972.0,Low_Value_Customers
13973.0,At-Risk_Customers
13974.0,Low_Value_Customers
13975.0,Frequent_High-Value_Customers
13976.0,At-Risk_Customers
13978.0,Low_Value_Customers
13979.0,Low_Value_Customers
13980.0,Low_Value_Customers
13982.0,Frequent_High-Value_Customers
13983.0,Frequent_High-Value_Customers
13984.0,Frequent_High-Value_Customers
13985.0,Frequent_High-Value_Customers
13986.0,Low_Value_Customers
13988.0,Frequent_High-Value_Customers
13989.0,Low_Value_Customers
13990.0,At-Risk_Customers
13991.0,Frequent_High-Value_Customers
13992.0,Low_Value_Customers
13993.0,Frequent_High-Value_Customers
13994.0,Frequent_High-Value_Customers
13995.0,Frequent_High-Value_Customers
13999.0,Frequent_High-Value_Customers
14000.0,At-Risk_Customers
14001.0,Frequent_High-Value_Customers
14002.0,Low_Value_Customers
14004.0,Frequent_High-Value_Customers
14005.0,Frequent_High-Value_Customers
14006.0,Low_Value_Customers
14009.0,At-Risk_Customers
14012.0,At-Risk_Customers
14013.0,Low_Value_Customers
14014.0,Low_Value_Customers
14015.0,Low_Value_Customers
14016.0,Frequent_High-Value_Customers
14019.0,Low_Value_Customers
14020.0,Low_Value_Customers
14021.0,Low_Value_Customers
14022.0,At-Risk_Customers
14023.0,Low_Value_Customers
14024.0,Low_Value_Customers
14027.0,Low_Value_Customers
14029.0,Low_Value_Customers
14030.0,Frequent_High-Value_Customers
14031.0,Frequent_High-Value_Customers
14032.0,Frequent_High-Value_Customers
14034.0,Low_Value_Customers
14035.0,Frequent_High-Value_Customers
14036.0,At-Risk_Customers
14037.0,At-Risk_Customers
14038.0,Low_Value_Customers
14039.0,Low_Value_Customers
14040.0,Frequent_High-Value_Customers
14041.0,At-Risk_Customers
14044.0,Low_Value_Customers
14045.0,Frequent_High-Value_Customers
14046.0,At-Risk_Customers
14047.0,Frequent_High-Value_Customers
14048.0,At-Risk_Customers
14049.0,Frequent_High-Value_Customers
14050.0,Low_Value_Customers
14051.0,Frequent_High-Value_Customers
14052.0,Low_Value_Customers
14053.0,Low_Value_Customers
14054.0,Low_Value_Customers
14055.0,Low_Value_Customers
14056.0,Frequent_High-Value_Customers
14057.0,Frequent_High-Value_Customers
14059.0,At-Risk_Customers
14060.0,Frequent_High-Value_Customers
14062.0,Frequent_High-Value_Customers
14064.0,Frequent_High-Value_Customers
14066.0,At-Risk_Customers
14067.0,Low_Value_Customers
14068.0,At-Risk_Customers
14071.0,Frequent_High-Value_Customers
14073.0,Low_Value_Customers
14075.0,Low_Value_Customers
14076.0,Low_Value_Customers
14077.0,Low_Value_Customers
14078.0,Frequent_High-Value_Customers
14079.0,Low_Value_Customers
14080.0,Low_Value_Customers
14081.0,At-Risk_Customers
14082.0,At-Risk_Customers
14083.0,Frequent_High-Value_Customers
14085.0,Frequent_High-Value_Customers
14087.0,Low_Value_Customers
14088.0,Frequent_High-Value_Customers
14089.0,Low_Value_Customers
14090.0,At-Risk_Customers
14092.0,Frequent_High-Value_Customers
14093.0,Low_Value_Customers
14096.0,Frequent_High-Value_Customers
14098.0,Low_Value_Customers
14099.0,Frequent_High-Value_Customers
14100.0,Low_Value_Customers
14101.0,Frequent_High-Value_Customers
14102.0,Frequent_High-Value_Customers
14104.0,At-Risk_Customers
14105.0,At-Risk_Customers
14107.0,Frequent_High-Value_Customers
14108.0,Low_Value_Customers
14109.0,Low_Value_Customers
14110.0,Frequent_High-Value_Customers
14111.0,Low_Value_Customers
14112.0,Frequent_High-Value_Customers
14113.0,Frequent_High-Value_Customers
14114.0,At-Risk_Customers
14116.0,Frequent_High-Value_Customers
14117.0,At-Risk_Customers
14121.0,Frequent_High-Value_Customers
14124.0,Low_Value_Customers
14125.0,Frequent_High-Value_Customers
14126.0,Low_Value_Customers
14127.0,Low_Value_Customers
14128.0,Low_Value_Customers
14129.0,Frequent_High-Value_Customers
14130.0,At-Risk_Customers
14132.0,Frequent_High-Value_Customers
14133.0,Low_Value_Customers
14135.0,Frequent_High-Value_Customers
14138.0,Low_Value_Customers
14139.0,Low_Value_Customers
14140.0,Low_Value_Customers
14141.0,Low_Value_Customers
14142.0,At-Risk_Customers
14143.0,At-Risk_Customers
14145.0,Frequent_High-Value_Customers
14146.0,Frequent_High-Value_Customers
14147.0,Low_Value_Customers
14148.0,At-Risk_Customers
14149.0,At-Risk_Customers
14150.0,Low_Value_Customers
14152.0,Low_Value_Customers
14154.0,At-Risk_Customers
14155.0,At-Risk_Customers
14156.0,Frequent_High-Value_Customers
14157.0,Low_Value_Customers
14158.0,Low_Value_Customers
14159.0,Frequent_High-Value_Customers
14161.0,At-Risk_Customers
14162.0,At-Risk_Customers
14163.0,Frequent_High-Value_Customers
14164.0,Low_Value_Customers
14165.0,At-Risk_Customers
14167.0,Low_Value_Customers
14171.0,Low_Value_Customers
14173.0,Low_Value_Customers
14174.0,Low_Value_Customers
14175.0,Frequent_High-Value_Customers
14176.0,At-Risk_Customers
14177.0,Low_Value_Customers
14178.0,Frequent_High-Value_Customers
14179.0,Low_Value_Customers
14180.0,Frequent_High-Value_Customers
14184.0,Low_Value_Customers
14185.0,At-Risk_Customers
14188.0,Frequent_High-Value_Customers
14189.0,Frequent_High-Value_Customers
14191.0,Frequent_High-Value_Customers
14193.0,Low_Value_Customers
14194.0,Frequent_High-Value_Customers
14195.0,At-Risk_Customers
14196.0,Low_Value_Customers
14198.0,Low_Value_Customers
14199.0,At-Risk_Customers
14201.0,Frequent_High-Value_Customers
14204.0,Low_Value_Customers
14205.0,Low_Value_Customers
14206.0,At-Risk_Customers
14208.0,Low_Value_Customers
14209.0,Frequent_High-Value_Customers
14210.0,Frequent_High-Value_Customers
14211.0,Frequent_High-Value_Customers
14212.0,Low_Value_Customers
14214.0,Frequent_High-Value_Customers
14215.0,Frequent_High-Value_Customers
14216.0,Frequent_High-Value_Customers
14217.0,Frequent_High-Value_Customers
14218.0,Low_Value_Customers
14219.0,Low_Value_Customers
14220.0,At-Risk_Customers
14221.0,Frequent_High-Value_Customers
14222.0,At-Risk_Customers
14223.0,Low_Value_Customers
14224.0,Low_Value_Customers
14226.0,Frequent_High-Value_Customers
14227.0,Frequent_High-Value_Customers
14229.0,Low_Value_Customers
14231.0,At-Risk_Customers
14232.0,Frequent_High-Value_Customers
14233.0,Frequent_High-Value_Customers
14234.0,Low_Value_Customers
14235.0,Frequent_High-Value_Customers
14236.0,Low_Value_Customers
14237.0,At-Risk_Customers
14238.0,At-Risk_Customers
14239.0,Frequent_High-Value_Customers
14240.0,Low_Value_Customers
14241.0,At-Risk_Customers
14242.0,At-Risk_Customers
14243.0,Frequent_High-Value_Customers
14245.0,At-Risk_Customers
14246.0,Low_Value_Customers
14247.0,At-Risk_Customers
14248.0,At-Risk_Customers
14250.0,Frequent_High-Value_Customers
14251.0,Frequent_High-Value_Customers
14256.0,At-Risk_Customers
14257.0,Frequent_High-Value_Customers
14258.0,Frequent_High-Value_Customers
14259.0,At-Risk_Customers
14261.0,Low_Value_Customers
14262.0,Frequent_High-Value_Customers
14264.0,Low_Value_Customers
14265.0,Low_Value_Customers
14267.0,Low_Value_Customers
14270.0,At-Risk_Customers
14271.0,At-Risk_Customers
14272.0,Low_Value_Customers
14273.0,Low_Value_Customers
14276.0,Low_Value_Customers
14277.0,Frequent_High-Value_Customers
14280.0,At-Risk_Customers
14282.0,Frequent_High-Value_Customers
14284.0,Low_Value_Customers
14285.0,Frequent_High-Value_Customers
14286.0,Frequent_High-Value_Customers
14287.0,Low_Value_Customers
14288.0,At-Risk_Customers
14289.0,Frequent_High-Value_Customers
14290.0,Frequent_High-Value_Customers
14291.0,Frequent_High-Value_Customers
14292.0,Frequent_High-Value_Customers
14293.0,Low_Value_Customers
14295.0,Low_Value_Customers
14297.0,Frequent_High-Value_Customers
14298.0,Frequent_High-Value_Customers
14299.0,Frequent_High-Value_Customers
14300.0,Low_Value_Customers
14301.0,Low_Value_Customers
14304.0,At-Risk_Customers
14305.0,Low_Value_Customers
14306.0,Low_Value_Customers
14307.0,Frequent_High-Value_Customers
14309.0,Frequent_High-Value_Customers
14311.0,At-Risk_Customers
14312.0,Frequent_High-Value_Customers
14314.0,Low_Value_Customers
14315.0,Frequent_High-Value_Customers
14317.0,Low_Value_Customers
14320.0,At-Risk_Customers
14321.0,Frequent_High-Value_Customers
14323.0,Low_Value_Customers
14326.0,At-Risk_Customers
14327.0,At-Risk_Customers
14329.0,Frequent_High-Value_Customers
14331.0,Low_Value_Customers
14332.0,Low_Value_Customers
14333.0,Low_Value_Customers
14334.0,Frequent_High-Value_Customers
14335.0,Low_Value_Customers
14336.0,Frequent_High-Value_Customers
14338.0,Low_Value_Customers
14339.0,At-Risk_Customers
14340.0,At-Risk_Customers
14341.0,Frequent_High-Value_Customers
14342.0,Low_Value_Customers
14344.0,Frequent_High-Value_Customers
14345.0,Low_Value_Customers
14346.0,Low_Value_Customers
14348.0,At-Risk_Customers
14349.0,Low_Value_Customers
14350.0,At-Risk_Customers
14351.0,At-Risk_Customers
14352.0,Low_Value_Customers
14353.0,At-Risk_Customers
14354.0,Low_Value_Customers
14355.0,At-Risk_Customers
14356.0,Low_Value_Customers
14357.0,Low_Value_Customers
14359.0,Low_Value_Customers
14360.0,Frequent_High-Value_Customers
14362.0,Low_Value_Customers
14364.0,Frequent_High-Value_Customers
14367.0,Frequent_High-Value_Customers
14368.0,At-Risk_Customers
14371.0,At-Risk_Customers
14373.0,At-Risk_Customers
14375.0,At-Risk_Customers
14377.0,At-Risk_Customers
14379.0,Low_Value_Customers
14381.0,Low_Value_Customers
14382.0,Low_Value_Customers
14383.0,Low_Value_Customers
14385.0,Low_Value_Customers
14386.0,At-Risk_Customers
14387.0,Low_Value_Customers
14388.0,Frequent_High-Value_Customers
14389.0,Low_Value_Customers
14390.0,Frequent_High-Value_Customers
14393.0,At-Risk_Customers
14395.0,Frequent_High-Value_Customers
14396.0,Low_Value_Customers
14397.0,Frequent_High-Value_Customers
14400.0,Low_Value_Customers
14401.0,Frequent_High-Value_Customers
14403.0,Frequent_High-Value_Customers
14404.0,Frequent_High-Value_Customers
14406.0,Low_Value_Customers
14407.0,Frequent_High-Value_Customers
14408.0,Frequent_High-Value_Customers
14409.0,Frequent_High-Value_Customers
14410.0,Frequent_High-Value_Customers
14411.0,At-Risk_Customers
14412.0,Low_Value_Customers
14413.0,At-Risk_Customers
14414.0,Frequent_High-Value_Customers
14415.0,Frequent_High-Value_Customers
14416.0,Low_Value_Customers
14418.0,Frequent_High-Value_Customers
14419.0,Frequent_High-Value_Customers
14420.0,Low_Value_Customers
14421.0,Low_Value_Customers
14422.0,Frequent_High-Value_Customers
14423.0,At-Risk_Customers
14424.0,Low_Value_Customers
14426.0,Frequent_High-Value_Customers
14427.0,Low_Value_Customers
14428.0,Frequent_High-Value_Customers
14431.0,At-Risk_Customers
14432.0,Frequent_High-Value_Customers
14434.0,Frequent_High-Value_Customers
14436.0,Low_Value_Customers
14437.0,At-Risk_Customers
14438.0,At-Risk_Customers
14439.0,At-Risk_Customers
14440.0,Frequent_High-Value_Customers
14441.0,Frequent_High-Value_Customers
14442.0,At-Risk_Customers
14443.0,Frequent_High-Value_Customers
14446.0,Low_Value_Customers
14447.0,Frequent_High-Value_Customers
14448.0,Low_Value_Customers
14449.0,Low_Value_Customers
14450.0,At-Risk_Customers
14451.0,Low_Value_Customers
14452.0,Low_Value_Customers
14453.0,At-Risk_Customers
14456.0,Frequent_High-Value_Customers
14457.0,At-Risk_Customers
14459.0,Low_Value_Customers
14460.0,Low_Value_Customers
14461.0,Low_Value_Customers
14462.0,Frequent_High-Value_Customers
14463.0,Low_Value_Customers
14465.0,At-Risk_Customers
14466.0,Frequent_High-Value_Customers
14467.0,Low_Value_Customers
14470.0,Low_Value_Customers
14472.0,Frequent_High-Value_Customers
14473.0,Low_Value_Customers
14474.0,Low_Value_Customers
14475.0,Low_Value_Customers
14476.0,At-Risk_Customers
14477.0,Frequent_High-Value_Customers
14479.0,At-Risk_Customers
14480.0,Low_Value_Customers
14481.0,Low_Value_Customers
14482.0,Frequent_High-Value_Customers
14483.0,At-Risk_Customers
14484.0,Low_Value_Customers
14485.0,Low_Value_Customers
14487.0,Frequent_High-Value_Customers
14488.0,Low_Value_Customers
14489.0,At-Risk_Customers
14491.0,At-Risk_Customers
14493.0,Frequent_High-Value_Customers
14494.0,Low_Value_Customers
14495.0,Low_Value_Customers
14496.0,At-Risk_Customers
14497.0,At-Risk_Customers
14498.0,Frequent_High-Value_Customers
14499.0,Low_Value_Customers
14500.0,Low_Value_Customers
14501.0,At-Risk_Customers
14502.0,Frequent_High-Value_Customers
14503.0,Frequent_High-Value_Customers
14504.0,Low_Value_Customers
14505.0,Frequent_High-Value_Customers
14506.0,Frequent_High-Value_Customers
14507.0,Frequent_High-Value_Customers
14508.0,Low_Value_Customers
14511.0,Frequent_High-Value_Customers
14512.0,At-Risk_Customers
14513.0,Low_Value_Customers
14514.0,Low_Value_Customers
14515.0,Frequent_High-Value_Customers
14517.0,Low_Value_Customers
14518.0,Low_Value_Customers
14520.0,Low_Value_Customers
14522.0,Low_Value_Customers
14523.0,Low_Value_Customers
14524.0,Frequent_High-Value_Customers
14525.0,Frequent_High-Value_Customers
14527.0,Frequent_High-Value_Customers
14528.0,Low_Value_Customers
14529.0,Low_Value_Customers
14530.0,Frequent_High-Value_Customers
14532.0,At-Risk_Customers
14533.0,Frequent_High-Value_Customers
14534.0,Frequent_High-Value_Customers
14535.0,Frequent_High-Value_Customers
14536.0,At-Risk_Customers
14537.0,Low_Value_Customers
14538.0,Low_Value_Customers
14539.0,Low_Value_Customers
14540.0,Low_Value_Customers
14541.0,Frequent_High-Value_Customers
14542.0,At-Risk_Customers
14543.0,Frequent_High-Value_Customers
14544.0,Low_Value_Customers
14546.0,Frequent_High-Value_Customers
14547.0,Frequent_High-Value_Customers
14548.0,Low_Value_Customers
14549.0,At-Risk_Customers
14550.0,Low_Value_Customers
14551.0,Low_Value_Customers
14552.0,At-Risk_Customers
14553.0,Frequent_High-Value_Customers
14554.0,Frequent_High-Value_Customers
14555.0,Low_Value_Customers
14557.0,Low_Value_Customers
14560.0,Frequent_High-Value_Customers
14561.0,Low_Value_Customers
14562.0,Frequent_High-Value_Customers
14565.0,Frequent_High-Value_Customers
14566.0,Low_Value_Customers
14567.0,Low_Value_Customers
14569.0,Low_Value_Customers
14570.0,At-Risk_Customers
14572.0,Frequent_High-Value_Customers
14573.0,Frequent_High-Value_Customers
14576.0,At-Risk_Customers
14577.0,Low_Value_Customers
14578.0,Low_Value_Customers
14581.0,Low_Value_Customers
14582.0,Low_Value_Customers
14583.0,Frequent_High-Value_Customers
14584.0,Low_Value_Customers
14585.0,Low_Value_Customers
14586.0,At-Risk_Customers
14587.0,Frequent_High-Value_Customers
14589.0,At-Risk_Customers
14591.0,Frequent_High-Value_Customers
14592.0,Low_Value_Customers
14593.0,Low_Value_Customers
14594.0,Low_Value_Customers
14595.0,Frequent_High-Value_Customers
14597.0,Low_Value_Customers
14598.0,Low_Value_Customers
14600.0,At-Risk_Customers
14601.0,Low_Value_Customers
14603.0,At-Risk_Customers
14606.0,Frequent_High-Value_Customers
14607.0,Frequent_High-Value_Customers
14608.0,Frequent_High-Value_Customers
14609.0,Low_Value_Customers
14616.0,At-Risk_Customers
14618.0,Low_Value_Customers
14619.0,At-Risk_Customers
14620.0,At-Risk_Customers
14621.0,Frequent_High-Value_Customers
14622.0,At-Risk_Customers
14623.0,Frequent_High-Value_Customers
14624.0,Low_Value_Customers
14625.0,At-Risk_Customers
14626.0,Frequent_High-Value_Customers
14628.0,Low_Value_Customers
14629.0,Low_Value_Customers
14631.0,Low_Value_Customers
14632.0,At-Risk_Customers
14633.0,At-Risk_Customers
14636.0,Low_Value_Customers
14638.0,Low_Value_Customers
14639.0,Frequent_High-Value_Customers
14640.0,Frequent_High-Value_Customers
14641.0,Low_Value_Customers
14642.0,Low_Value_Customers
14643.0,At-Risk_Customers
14644.0,Low_Value_Customers
14645.0,Low_Value_Customers
14646.0,Frequent_High-Value_Customers
14647.0,At-Risk_Customers
14649.0,Frequent_High-Value_Customers
14651.0,Low_Value_Customers
14652.0,Low_Value_Customers
14653.0,Frequent_High-Value_Customers
14655.0,Frequent_High-Value_Customers
14656.0,At-Risk_Customers
14657.0,Low_Value_Customers
14658.0,Low_Value_Customers
14659.0,Frequent_High-Value_Customers
14660.0,Low_Value_Customers
14661.0,Low_Value_Customers
14662.0,Low_Value_Customers
14664.0,Low_Value_Customers
14665.0,Frequent_High-Value_Customers
14666.0,Low_Value_Customers
14667.0,Frequent_High-Value_Customers
14669.0,At-Risk_Customers
14670.0,At-Risk_Customers
14672.0,At-Risk_Customers
14673.0,Frequent_High-Value_Customers
14675.0,Low_Value_Customers
14676.0,Frequent_High-Value_Customers
14680.0,Frequent_High-Value_Customers
